factor_id,name,category,data_dependency,effective_lag,economic_rationale,direction,owner,tests,status,pit_rule,coverage,missing_ratio,ic_mean,rank_ic_mean,ic_ir,observations,quantile_monotonicity,year_count,yearly_positive_ratio,max_abs_correlation,vif_proxy,half_life_days,rank_turnover,leakage_suspect,crowding_flag,trust_status,quarantine_reason
turnover_mean_20,turnover_mean_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.00035952369292381944,-0.0042294287908322984,0.0010654299222791668,1026,-0.3,4,0.5,0.8887032635372139,4.757226609953906,12.89973106583745,0.08403883495145632,False,True,watchlist,crowding_or_cost_watch
turnover_mean_40,turnover_mean_40,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9712368168744008,0.028763183125599223,-0.011673859539046394,-0.010966526070178588,-0.03574564163048835,1013,0.09999999999999999,4,0.5,0.8067166236614809,2.8636204557277765,23.98980162851836,0.060924287118977384,False,True,watchlist,crowding_or_cost_watch
turnover_mean_60,turnover_mean_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.0029660441633710933,-0.018824885491552156,-0.009298552390715142,999,-0.19999999999999998,4,0.5,0.885103440942018,4.616977852772248,33.93316881619766,0.051126620139581254,False,True,watchlist,crowding_or_cost_watch
turnover_mean_120,turnover_mean_120,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9194630872483222,0.08053691275167785,-0.03347282665661456,-0.030277751445634656,-0.10155090344151359,959,-0.3,4,0.0,0.7225348338824017,2.0922978977652584,62.50492426031958,0.033914849428868125,False,True,watchlist,crowding_or_cost_watch
turnover_zscore_20,turnover_zscore_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.009199631118490132,-0.009817472975367713,-0.028035969521618843,1026,-0.6,4,0.25,0.980798581260277,20.0,0.1636005793280535,0.3293980582524272,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
turnover_zscore_60,turnover_zscore_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.008151814446859399,-0.010064610064610065,-0.024980121382218713,999,-0.7999999999999999,4,0.25,0.9931753285040917,20.0,0.1651213011962129,0.32855433698903286,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
turnover_percentile_20,turnover_percentile_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.013992909811668737,-0.009000961902023178,-0.0422436653768497,1026,-0.7999999999999999,4,0.25,0.980798581260277,20.0,0.17153023142896462,0.3272330097087378,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
turnover_percentile_60,turnover_percentile_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.009053082857512102,-0.009208826389823255,-0.02766644350380052,999,0.09999999999999999,4,0.25,0.9931753285040917,20.0,0.1739584693635869,0.32922233300099696,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
volume_ratio_5_20,volume_ratio_5_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9817833173537871,0.0182166826462129,-0.00043851313347326875,0.0028527462121212123,-0.0013344269314080341,1024,-0.19999999999999998,4,0.25,0.9856745972097476,20.0,2.892960585952996,0.15836575875486383,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
volume_ratio_10_60,volume_ratio_10_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.002045338905191317,-0.0093002093002093,-0.005924738898886689,999,-0.3,4,0.5,0.8980591027379107,5.168229808386945,6.534277879803871,0.1122033898305085,False,True,watchlist,crowding_or_cost_watch
amount_ratio_5_20,amount_ratio_5_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9817833173537871,0.0182166826462129,0.011787536534567959,0.013316761363636364,0.0359010602439231,1024,0.49999999999999994,4,0.75,0.9856745972097476,20.0,2.98394082652253,0.15657587548638133,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
amount_ratio_10_60,amount_ratio_10_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.034128708594234246,0.02347195680529014,0.09703004153747735,999,0.49999999999999994,4,0.5,0.8980591027379107,5.168229808386945,7.751184758530125,0.10331006979062814,False,True,watchlist,crowding_or_cost_watch
vwap_bias_5,vwap_bias_5,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9923298178331735,0.007670182166826467,0.01166106748573181,0.013977455716586151,0.034204100312884504,1035,0.6,4,0.75,0.9760683942199042,20.0,1.6294771528636396,0.19310875842155922,False,True,watchlist,crowding_or_cost_watch
vwap_bias_20,vwap_bias_20,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.059046584255636476,0.05174552542973595,0.17962399350547725,1026,0.8999999999999998,4,1.0,0.9954710973245942,20.0,8.335631851733147,0.09600000000000002,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
vwap_bias_60,vwap_bias_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.09707771725455741,0.08217308217308218,0.29324595615843896,999,0.9999999999999999,4,1.0,0.9986391145564668,20.0,26.748065794425415,0.05353938185443669,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
obv_slope_20,obv_slope_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.975071907957814,0.024928092042186045,0.034077871624020054,0.011400137063853878,0.10140614342831922,1017,0.09999999999999999,4,0.5,0.019588622624273244,1.000383861429373,0.31898901443247146,0.11034280117531832,False,False,approved,none
obv_slope_60,obv_slope_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9367209971236817,0.06327900287631827,-0.02173806298595619,-0.03148165379485748,-0.06262878687457837,977,-0.49999999999999994,4,0.25,0.04632560986587108,1.002150677617232,0.3303947800467588,0.08674821610601427,False,False,watchlist,none
volume_price_corr_20,volume_price_corr_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.012702185441374319,0.010053753913403038,0.03667352181931345,1026,0.3,4,0.75,0.36741497898215325,1.156061033546557,6.562902402673263,0.10879611650485436,False,True,watchlist,crowding_or_cost_watch
volume_price_corr_60,volume_price_corr_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.022079237843950824,-0.023411290077956743,-0.06742079910696189,999,-0.49999999999999994,4,0.25,0.36741497898215325,1.156061033546557,21.600119814082728,0.06303090727816552,False,True,watchlist,crowding_or_cost_watch
return_amount_corr_20,return_amount_corr_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,0.022011930464826697,0.016266075388026605,0.06691795788314073,1025,0.49999999999999994,4,0.75,0.5422795515141523,1.4165652528521762,11.786552425234113,0.07041788143828961,False,True,watchlist,crowding_or_cost_watch
return_amount_corr_60,return_amount_corr_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,-0.006239706054427217,-0.008659743729884008,-0.01843367710390834,998,-0.3,4,0.25,0.5422795515141523,1.4165652528521762,40.41077428417929,0.03455089820359282,False,True,watchlist,crowding_or_cost_watch
amount_shock_count_20,amount_shock_count_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.000152139678012678,-0.004810579813042066,0.0004336380986228626,1025,-0.19999999999999998,4,0.5,0.34832890848940196,1.138087617292392,15.377136756082292,0.03960194174757282,False,True,watchlist,crowding_or_cost_watch
amount_shock_count_60,amount_shock_count_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.04600516476206449,0.039791211405125294,0.13238573241775595,995,0.39999999999999997,4,1.0,0.8331885979865397,3.270145829518564,111.40500469973084,0.01548354935194417,False,True,watchlist,crowding_or_cost_watch
signed_volume_flow_20,signed_volume_flow_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.037297424064998135,0.0312835961958769,0.11574354887860393,1026,0.3,4,0.75,0.8623216904504378,3.9001361986182443,11.878357299765351,0.08256310679611653,False,True,watchlist,crowding_or_cost_watch
signed_volume_flow_60,signed_volume_flow_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.07902407152890761,0.062262262262262266,0.23896377127635457,999,0.8999999999999998,4,1.0,0.8744593156079673,4.2495162022591,33.77562844921012,0.04955134596211366,False,True,watchlist,crowding_or_cost_watch
price_volume_trend_20,price_volume_trend_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.975071907957814,0.024928092042186045,0.006537932300317917,0.00304520127528977,0.02063214225004011,1017,0.49999999999999994,4,0.75,0.04632560986587108,1.002150677617232,0.39811346829821087,0.08946131243878551,False,True,watchlist,crowding_or_cost_watch
price_volume_trend_60,price_volume_trend_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9367209971236817,0.06327900287631827,-0.007441751508404036,-0.002996184981855402,-0.022561771069964424,977,-0.3,4,0.5,0.020984953122880498,1.0004405622672075,0.39667074374726224,0.06269113149847094,False,True,watchlist,crowding_or_cost_watch
intraday_return,intraday_return,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,-0.0006774758048293377,-0.0028376248029427223,-0.002077215826720724,1038,-0.19999999999999998,4,0.5,0.9890031504381996,20.0,0.16435954798977007,0.33051823416506715,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
overnight_return,overnight_return,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9942473633748802,0.005752636625119822,0.007007719991890454,0.010268548552058677,0.020940901548955396,1037,0.6,4,0.75,1.0,20.0,0.15850444903184377,0.32835734870317007,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
gap_return,gap_return,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9942473633748802,0.005752636625119822,0.007007719991890454,0.010268548552058677,0.020940901548955396,1037,0.6,4,0.75,1.0,20.0,0.15850444903184377,0.32835734870317007,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
amplitude,amplitude,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9942473633748802,0.005752636625119822,-0.0021146889971453225,-0.008480172993191315,-0.006447630696169123,1037,-0.49999999999999994,4,0.0,0.9879565371092718,20.0,0.12585221836901703,0.3325456292026897,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
atr_pct_5,atr_pct_5,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9923298178331735,0.007670182166826467,-0.02518770575282846,-0.030666081100863708,-0.07491744409859,1035,-0.7999999999999999,4,0.25,0.9822035722029792,20.0,3.0180478301087965,0.1500481231953802,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
atr_pct_10,atr_pct_10,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9884947267497604,0.011505273250239645,-0.012648655398800706,-0.01339681979837169,-0.03712593031814377,1031,-0.6,4,0.25,0.948275391484025,9.923215950499669,6.165199305647052,0.10960386473429952,False,False,watchlist,none
atr_pct_20,atr_pct_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.015574305654112467,-0.011648650245141473,-0.0443193457647378,1026,-0.3,4,0.5,0.8399736352787848,3.3962281730219153,11.385372413447563,0.08211650485436894,False,False,approved,none
atr_pct_60,atr_pct_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.0804725966494547,-0.06609639942973276,-0.23075340076748438,999,-0.8999999999999998,4,0.0,0.8872444852975545,4.699309438580168,30.487553104450676,0.04909272183449652,False,False,watchlist,none
amplitude_mean_5,amplitude_mean_5,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9913710450623202,0.00862895493767979,-0.022321569122163033,-0.030549205790985287,-0.06695364867822129,1034,-0.7,4,0.25,0.9822035722029792,20.0,3.0276652779492417,0.15011560693641618,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
amplitude_mean_10,amplitude_mean_10,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.987535953978907,0.012464046021092967,-0.0009045914131970945,-0.006613709914680788,-0.002640121083020422,1030,-0.7999999999999999,4,0.25,0.948275391484025,9.923215950499669,6.282413398183878,0.10961315280464216,False,False,watchlist,none
amplitude_mean_20,amplitude_mean_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,0.01529329902507809,0.0072195121951219516,0.044742089699388095,1025,0.3,4,0.75,0.8399736352787848,3.3962281730219153,12.02158811526633,0.07972789115646259,False,False,approved,none
amplitude_mean_60,amplitude_mean_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.01585126063144817,0.015206169915588753,0.04696003260389931,998,0.3,4,0.75,0.8312919379225724,3.2367307944976944,30.653997495826776,0.048283433133732546,False,False,approved,none
amplitude_zscore_20,amplitude_zscore_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,-0.004443458783427916,-0.009229859571322985,-0.013754039432229664,1025,-0.6,4,0.25,0.9734367563901355,19.07636756642914,0.14959630846574523,0.33241982507288625,False,True,watchlist,crowding_or_cost_watch
amplitude_zscore_60,amplitude_zscore_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,-0.0052869086765280114,-0.011283172405416894,-0.016261089532926497,998,-0.7,4,0.0,0.9879565371092718,20.0,0.12399630331451085,0.33201596806387224,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
bollinger_zscore_20,bollinger_zscore_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.048772384103751634,0.04329848189497312,0.1454031457435782,1026,0.8999999999999998,4,1.0,0.9594948755053724,12.599284903967687,5.006226964676174,0.11454368932038836,False,True,watchlist,crowding_or_cost_watch
bollinger_zscore_60,bollinger_zscore_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.0899101361565087,0.07406800740134074,0.27302917496738477,999,0.9999999999999999,4,1.0,0.9632225431032185,13.849968082193296,14.797471765528558,0.06833499501495514,False,True,watchlist,crowding_or_cost_watch
bollinger_width_20,bollinger_width_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.0006914295689829319,0.012050327839801523,0.0020139778062439346,1026,0.09999999999999999,4,0.5,0.695369322549445,1.9362527309797062,35.34371881141033,0.05238834951456311,False,False,approved,none
bollinger_width_60,bollinger_width_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.011674931007257134,-0.005866472533139199,-0.032504573947578996,999,-0.19999999999999998,4,0.5,0.7499748346515858,2.2855170918777605,252.0,0.016669990029910268,False,False,approved,none
bollinger_breakout_count_20,bollinger_breakout_count_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.06256572855701918,0.06439339857735239,0.18380708630292433,1026,0.7,4,1.0,0.6812737171028607,1.8661377501334455,32.35315436765117,0.02624271844660194,False,False,approved,none
bollinger_breakout_count_60,bollinger_breakout_count_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.07520130878487012,0.06526238739759348,0.22983911341625013,997,0.9999999999999999,4,1.0,0.7540833493540052,2.3182583825027443,252.0,0.009820538384845463,False,False,approved,none
close_position,close_position,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,-0.0020657794116417053,-0.0007590354411163662,-0.006255761560120447,1038,-0.3,4,0.5,0.829601837614019,3.2075874477492405,0.16387184153946743,0.3291554702495202,False,False,approved,none
upper_shadow,upper_shadow,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,-0.0046290036479334894,-0.007018158463245167,-0.013805675026093115,1038,-0.09999999999999999,4,0.25,0.6495615951118163,1.7298950990063335,0.14955343310717847,0.3297120921305182,False,False,watchlist,none
