factor_id,name,category,data_dependency,effective_lag,economic_rationale,direction,owner,tests,status,pit_rule,coverage,missing_ratio,ic_mean,rank_ic_mean,ic_ir,observations,quantile_monotonicity,year_count,yearly_positive_ratio,max_abs_correlation,max_corr_factor,vif_proxy,half_life_days,rank_turnover,gross_top_bottom_spread,estimated_cost_drag,cost_adjusted_spread,regime_count,regime_positive_ratio,worst_regime_rank_ic,regime_stability_note,leakage_suspect,crowding_flag,cost_drag_flag,regime_unstable_flag,trust_status,quarantine_reason
return_amount_corr_60,return_amount_corr_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.010996367974501552,-0.01503006012024048,0.01573460311686391,998,1.0,4,0.25,0.5067955587019857,return_amount_corr_20,1.3456084007455635,35.49473985204673,0.029940119760479042,0.0031615238446133865,4.790419161676647e-05,0.00311361965299662,3,0.3333333333333333,-0.022576512586105726,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,crowding_or_cost_watch;regime_unstable
amount_shock_count_20,amount_shock_count_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.010901293974775742,-0.017769807173239848,-0.015330464978792854,928,-1.0,4,0.5,0.35603546509202133,amount_ratio_10_60,1.1451621939041976,15.958738881808058,0.03171521035598705,-0.0022365357824282025,5.074433656957929e-05,-0.0022872801189977817,3,0.6666666666666666,-0.07844896723284805,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,crowding_or_cost_watch;regime_unstable
amount_shock_count_60,amount_shock_count_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.1355880324984733,0.11632228938931806,0.1893837203381844,994,1.0,4,0.75,0.7893293391134706,ema_slope_60,2.6528070274362454,92.17413086733357,0.014622798271851112,0.011330246402418075,2.3396477234961782e-05,0.011306849925183113,3,1.0,0.08866299565630127,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
signed_volume_flow_20,signed_volume_flow_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.04551922297377487,0.05263157894736842,0.06489370947983773,1026,0.5,4,0.75,0.8757338688921612,up_day_ratio_20,4.290184826076858,12.295459538774917,0.08133764832793959,0.0038356721904082873,0.00013014023732470334,0.003705531953083584,3,1.0,0.012480368950966951,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
signed_volume_flow_60,signed_volume_flow_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.06271198658824179,0.05305305305305305,0.09123375776789594,999,1.0,4,0.75,0.8957470664019664,down_day_ratio_60,5.059776374362468,38.620959740497334,0.045862412761714856,0.0037981473977665567,7.337986041874377e-05,0.003724767537347813,3,1.0,0.05374751677397001,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
price_volume_trend_20,price_volume_trend_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.975071907957814,0.024928092042186045,-0.023190649896138775,-0.015732546705998034,-0.032120122314341915,1017,-0.5,4,0.5,0.0483842737263935,turnover_crowding_20,1.0023465312627535,0.12826217771016984,0.0720426597018174,-0.0026261631368937606,0.00011526825552290785,-0.0027414313924166685,3,0.6666666666666666,-0.03236720026729278,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
price_volume_trend_60,price_volume_trend_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9367209971236817,0.06327900287631827,0.014077720496726457,-0.0010235414534288639,0.020068863004499737,977,0.5,4,0.5,0.06306352293765066,return_amount_corr_60,1.003992887671221,0.1968963625636348,0.04915618982897271,0.00015212500298375595,7.864990372635635e-05,7.34750992573996e-05,3,0.6666666666666666,-0.007961453582000138,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
intraday_return,intraday_return,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.023090894332492416,0.020712909441233142,0.03295586268384451,1038,1.0,4,0.75,0.9881790105710871,momentum_1,20.0,0.08867304545640241,0.29579867775645136,0.001282258270003775,0.0004732778844103222,0.0008089803855934529,3,0.6666666666666666,-0.008193520099502695,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:momentum_1;crowding_or_cost_watch
overnight_return,overnight_return,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9942473633748802,0.005752636625119822,-0.0076979405129223325,-0.0024108003857280617,-0.010764757591173226,1037,-0.5,4,0.75,1.0,gap_return,20.0,0.15523454986711976,0.29800405592912804,-0.0003495317929949988,0.00047680648948660487,-0.0008263382824816037,3,0.6666666666666666,-0.004432967140105471,bullish_sideways_bearish_from_pit_market_mean_return,False,True,True,False,watchlist,near_duplicate_factor:gap_return;crowding_or_cost_watch;negative_after_estimated_cost
gap_return,gap_return,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9942473633748802,0.005752636625119822,-0.0076979405129223325,-0.0024108003857280617,-0.010764757591173226,1037,-0.5,4,0.75,1.0,overnight_return,20.0,0.15523454986711976,0.29800405592912804,-0.0003495317929949988,0.00047680648948660487,-0.0008263382824816037,3,0.6666666666666666,-0.004432967140105471,bullish_sideways_bearish_from_pit_market_mean_return,False,True,True,False,watchlist,near_duplicate_factor:overnight_return;crowding_or_cost_watch;negative_after_estimated_cost
amplitude,amplitude,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9942473633748802,0.005752636625119822,0.009430618152303725,-0.005303760848601736,0.013361236978457173,1037,0.5,4,0.5,0.9873769927311578,amplitude_zscore_60,20.0,0.1740865604654358,0.29715017611271216,0.001398092595915688,0.0004754402817803395,0.0009226523141353485,3,1.0,0.000800788320746627,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:amplitude_zscore_60;crowding_or_cost_watch
atr_pct_5,atr_pct_5,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9923298178331735,0.007670182166826467,0.05335842502016825,0.04541062801932367,0.0757252756226685,1035,1.0,4,0.5,0.982046723785637,amplitude_mean_5,20.0,2.9703360226358178,0.1323922575125655,0.004521835346821693,0.0002118276120201048,0.004310007734801588,3,0.6666666666666666,-2.1082463681706467e-05,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:amplitude_mean_5;crowding_or_cost_watch
atr_pct_10,atr_pct_10,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9884947267497604,0.011505273250239645,-0.004576612014629295,0.004364694471387003,-0.006456494997382465,1031,0.5,4,0.25,0.947705637679579,amplitude_mean_10,9.81797240483171,6.4567223753135705,0.08953301127214171,1.6374685568922367e-05,0.00014325281803542674,-0.00012687813246650437,3,0.6666666666666666,-0.01237863938112553,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,watchlist,none
atr_pct_20,atr_pct_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.05598894308316504,-0.0550682261208577,-0.07764415517463072,1026,-1.0,4,0.25,0.844595021468754,amplitude_mean_20,3.488462350372346,12.171593379268614,0.06256742179072278,-0.0043630325335018575,0.00010010787486515644,-0.004463140408367014,3,0.3333333333333333,-0.04811002656616526,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
atr_pct_60,atr_pct_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.12114315788583521,-0.0915915915915916,-0.17595162682715332,999,-0.5,4,0.0,0.8939093017210819,vwap_bias_60,4.976952719965358,33.878051660096695,0.03633543813005428,-0.0066588754284727086,5.8136701008086845e-05,-0.0067170121294807955,3,0.0,-0.07908058917779164,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
amplitude_mean_5,amplitude_mean_5,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9913710450623202,0.00862895493767979,0.05826081142411211,0.054642166344294,0.08222726704103515,1034,1.0,4,0.75,0.982046723785637,atr_pct_5,20.0,2.988768997794261,0.13102119460500963,0.004881949911291324,0.00020963391136801543,0.004672315999923308,3,1.0,0.010471695820325191,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:atr_pct_5;crowding_or_cost_watch
amplitude_mean_10,amplitude_mean_10,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.987535953978907,0.012464046021092967,0.008198538219549759,0.01650485436893204,0.011583861973792749,1030,0.5,4,0.5,0.947705637679579,atr_pct_10,9.81797240483171,6.58705447763701,0.09434773264560499,0.0007718573097922556,0.000150956372232968,0.0006209009375592876,3,1.0,0.009390629303207911,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
amplitude_mean_20,amplitude_mean_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,-0.0020871427749186763,-0.0014634146341463415,-0.0028612694178142333,1025,-0.5,4,0.5,0.8531102916670271,return_abs_mean_20,3.673731088963898,13.28254715545477,0.06673145448655653,-0.0003029687171918474,0.00010677032717849045,-0.0004097390443703378,3,0.6666666666666666,-0.012103286391878049,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
amplitude_mean_60,amplitude_mean_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,-0.0720915660094233,-0.057615230460921846,-0.10052321608287275,998,-0.5,4,0.5,0.8843183727490912,return_abs_mean_60,4.587555467447742,35.96869318190306,0.034375693058327786,-0.004687273033363888,5.500110889332446e-05,-0.004742274142257212,3,0.6666666666666666,-0.025980646914858668,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
amplitude_zscore_20,amplitude_zscore_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,0.018297301644174008,-0.000975609756097561,0.025795613421710127,1025,0.5,4,0.5,0.9707067797041286,amplitude_zscore_60,17.32251203227334,0.1775686168594497,0.2967282150955621,0.0014468790694609737,0.00047476514415289935,0.0009721139253080744,3,1.0,0.0043381103302244034,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
amplitude_zscore_60,amplitude_zscore_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.014801684539716415,0.0035070140280561123,0.020906521749039626,998,0.5,4,0.75,0.9873769927311578,amplitude,20.0,0.16392690215742325,0.30117542692392996,0.0016076524752196711,0.00048188068307828796,0.001125771792141383,3,0.3333333333333333,-0.0025263602350429856,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,near_duplicate_factor:amplitude;crowding_or_cost_watch;regime_unstable
bollinger_zscore_20,bollinger_zscore_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.057241136855440286,0.05019493177387914,0.08038400650413231,1026,1.0,4,0.5,0.9633669875240072,price_position_20,13.903555721061958,5.585685677008394,0.09169363538295579,0.0027124468411943064,0.00014670981661272925,0.002565737024581577,3,1.0,0.05619071597135556,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
bollinger_zscore_60,bollinger_zscore_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.08850239579700761,0.08858858858858859,0.12619282673289342,999,0.5,4,1.0,0.964448996754058,price_position_60,14.318825001623365,15.634513423299223,0.045862412761714856,0.006309656765335386,7.337986041874377e-05,0.006236276904916642,3,1.0,0.054489003997672814,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
bollinger_width_20,bollinger_width_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.03194271374315806,-0.0341130604288499,-0.046072421707129455,1026,-0.5,4,0.25,0.6593131624764955,trend_strength_20,1.7689529705347882,34.12763798729477,0.039913700107874865,-0.002202908845375558,6.386192017259978e-05,-0.002266770765548158,3,0.6666666666666666,-0.019067334065216948,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,watchlist,none
bollinger_width_60,bollinger_width_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.09551114900473473,-0.0890890890890891,-0.1392083991889197,999,-1.0,4,0.0,0.7443426428427335,price_efficiency_60,2.2423835925355045,252.0,0.0126287803256896,-0.00669336556924097,2.020604852110336e-05,-0.006713571617762073,3,0.0,-0.08798744371501399,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
bollinger_breakout_count_20,bollinger_breakout_count_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.044711181310515116,0.03976967557162922,0.06430314694996789,909,-0.5,4,0.75,0.6451709515380946,momentum_20,1.7130490593983654,30.433146854586937,0.022545846817691482,-0.0015624151779341502,3.6073354908306376e-05,-0.0015984885328424567,3,1.0,0.03631052484872952,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
bollinger_breakout_count_60,bollinger_breakout_count_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.11196454041714375,0.1081365183152744,0.1580168204614285,925,1.0,4,0.75,0.7349303227664079,momentum_60,2.174492495249465,252.0,0.00764373546028581,0.008227919038920369,1.2229976736457296e-05,0.00821568906218391,3,1.0,0.07786252604775017,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
close_position,close_position,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.018569441606612547,0.02119460500963391,0.026129352821065065,1038,1.0,4,0.75,0.8267896306616236,intraday_return,3.1603674086644293,0.10494602172701163,0.30091703988057167,0.0013762277817894273,0.00048146726380891467,0.0008947605179805126,3,1.0,0.004267478806500716,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
upper_shadow,upper_shadow,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.003575704900594029,0.010115606936416185,0.00499486947962967,1038,0.5,4,0.75,0.6499625680887173,body_size,1.7314558393320305,0.12579859580068978,0.30134357005758167,0.0008923733580116725,0.00048214971209213067,0.00041022364591954184,3,0.6666666666666666,-0.03829044829678554,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
lower_shadow,lower_shadow,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.007012848604181265,0.0,0.009935784468556124,1038,1.0,4,0.5,0.6599222556281102,body_size,1.7714709741344294,0.21111842054308194,0.2932394966943912,0.001578503264066066,0.0004691831947110259,0.0011093200693550402,3,0.6666666666666666,-0.04596217628245058,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
body_size,body_size,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.0020479179108669056,0.0009633911368015414,0.0029399738111048025,1038,0.5,4,0.5,0.6599222556281102,lower_shadow,1.7714709741344294,0.2151287259639122,0.2812966517381106,0.0011301454982697652,0.00045007464278097695,0.0006800708554887883,3,0.6666666666666666,-0.016984767862470763,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
close_to_high_20,close_to_high_20,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.08263765665311129,0.056530214424951264,0.11702043886288822,1026,0.5,4,0.75,1.0,breakout_high_20,20.0,9.528306025138798,0.09083063646170443,0.002940716107541986,0.0001453290183387271,0.002795387089203259,3,1.0,0.04224732590115611,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:breakout_high_20;crowding_or_cost_watch
close_to_high_60,close_to_high_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.0907525367856261,0.06406406406406406,0.129201428014742,999,0.5,4,0.75,1.0,breakout_high_60,20.0,30.35082116928876,0.0514013515010524,0.004138779400460993,8.224216240168385e-05,0.004056537238059309,3,1.0,0.05714022954607089,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:breakout_high_60;crowding_or_cost_watch
close_to_high_120,close_to_high_120,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9194630872483222,0.08053691275167785,0.08990527718017387,0.05474452554744526,0.12855935688939024,959,0.5,4,0.75,1.0,breakout_high_120,20.0,43.38771190754865,0.040383062189915775,0.005251187892201357,6.461289950386524e-05,0.005186574992697492,3,1.0,0.026170980429362518,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:breakout_high_120;crowding_or_cost_watch
close_to_low_20,close_to_low_20,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.0687326653132036,0.07358674463937621,0.09710983482370203,1026,1.0,4,1.0,1.0,breakdown_low_20,20.0,10.882320437887687,0.07357065803667745,0.004792262571076371,0.00011771305285868393,0.004674549518217688,3,1.0,0.050232979055603276,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:breakdown_low_20;crowding_or_cost_watch
close_to_low_60,close_to_low_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.08611503577134923,0.09009009009009009,0.12412313287182512,999,0.5,4,1.0,1.0,breakdown_low_60,20.0,32.719308149416335,0.03700011077877479,0.007361145755394401,5.9200177246039666e-05,0.0073019455781483614,3,1.0,0.056978391685123864,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:breakdown_low_60;crowding_or_cost_watch
close_to_low_120,close_to_low_120,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9194630872483222,0.08053691275167785,0.10358419511460858,0.10792492179353493,0.1477739697556647,959,0.5,4,0.75,1.0,breakdown_low_120,20.0,69.64133293966313,0.01961463020653052,0.009996299804684501,3.1383408330448834e-05,0.009964916396354053,3,1.0,0.05751332943795726,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:breakdown_low_120;crowding_or_cost_watch
return_skew_20,return_skew_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9808245445829339,0.019175455417066112,0.037254790283576616,0.02737047898338221,0.051885445539156104,1023,1.0,4,0.75,0.5125565464278043,upside_volatility_20,1.3563261601134142,8.218450835796185,0.06945796819214542,0.0042926854281267685,0.00011113274910743268,0.004181552679019335,3,1.0,0.051216724046291864,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
